,Unnamed: 0,Unnamed: 0.1,sentences,label,past tense
870,870,9,We encourage anyone with questions or concerns relating to our Vendor Code of Conduct to contact us  at complianceofficer@tjx.com.,0,False
871,871,10,Approximately 11.2M  m2 of retail space21 17  3.,0,False
872,872,11,"Business  Governance Appendix  SUPPLIER DIVERSITY    At TJX, honesty, integrity, and treating each other with dignity and respect live at the core of our culture.",0,False
873,873,12,"For example, sometimes when what we are seeing in the  1,100+  buyers  ~21,100  vendors  100+  countries",0,False
874,874,13,TJX Global Code of Conduct.,0,False
875,875,14,This helps us get the right products to the right stores  at the right time.,0,False
876,876,15,"HomeGoods and Homesense are partners with St. Jude Children's Research Hospital and the Dana- Farber Cancer Institute, both leading cancer research and treatment centers.",0,False
877,877,16,"These training sessions are conducted by UL representatives, who are accompanied by our Assistant  Vice President (AVP), Global Social Compliance.",0,True
878,878,17,"We  greatly value diversity and for us, it means many things  including diversity of race, ethnicity, age, sexual orientation,  gender identity, ability, experience, religion, and much more.",0,False
879,879,18,Avoiding and offsetting emissions by sourcing low-carbon and renewable energy.,0,False
880,880,19,Business  Governance Appendix  SASB  GRI  Env.,0,False
881,881,20,"ENGAGING WITH OUR CUSTOMERS  As the leading off-price apparel and home fashions retailer in the U.S. and worldwide, our customers  reflect a broad and diverse demographic.",0,False
882,882,0,"Committed to setting Science Based Targets initiative (SBTi) Scope 1, 2 and 3 goals by 2023 to reduce emissions in line with Paris Agreement goals  100% renewable electricity for all Home Depot facilities worldwide by 2030  Science-based target to reduce emissions 40% by 2030, 50% by 2035  Procure/produce 335 megawatts of renewable or alternative energy",1,True
883,883,1,"Under our science-based target goal linked to our annual CDP reporting, we have committed to reducing our Scope 1 and Scope 2 carbon dioxide emissions 2.1% per year to achieve a 40% reduction by 2030 and a 50% reduction by 2035.",1,True
884,884,2,"investments in helped us achieve a 22% reduction in the carbon dioxide emitted for each dollar of revenue we earned, compared to 2019.",1,True
885,885,3,"Across our U.S. stores, we’ve cut electricity use 44% since 2010.",1,True
886,886,4,"We did that by installing LED lighting, efficiency-driving building automation systems, updated air-conditioning and heating systems and more.",1,True
887,887,5,"After In 2020, our U.S. stores reduced electricity use by more than 14% year over year.",1,True
888,888,6,"We boosted our alternative and renewable energy capacity by more than 13%, compared to 2019.",1,True
889,889,7,"Furthermore, at the end of 2020, solar farms were operating atop 71 U.S. stores — up from 47 stores in 2019.",1,True
890,890,8,"We installed 836 energy-efficient heating, air-conditioning and ventilation systems in more than 70 U.S. stores in 2020.",1,True
891,891,9,"In 2020, we installed hydrogen fuel cells at nine U.S. supply chain facilities, giving us 12 locations with emissions-free fuel for forklifts.",1,True
892,892,10,We estimate these fuel cells helped us reduce electricity consumption by about 16 million kilowatt hours in 2020.,1,False
893,893,11,"We estimate our customers’ purchases of Energy Star products in 2020 helped reduce annual electricity use by 7.5 billion kilowatt hours, saving over $1 billion on energy costs and lowering carbon emissions by over 5 million metric tons.",1,False
894,894,12,"In 2020, our solar program completed installations at over 4,500 homes, giving our customers the capacity to produce nearly 34,000 kilowatts of solar energy.",1,True
895,895,13,The Home Depot provided over 3.4 million pounds of shredded paper for recycling in 2020.,1,True
896,896,14,Here’s how that helped the planet:  Avoided 2.5 million pounds of CO2 emissions,1,True
897,897,0,"While New England Wire manufactured  the shield kits, Chad and his colleagues  created step-by-step instructions and an  accompanying video for associates who  would do the assembly in stores.",0,True
898,898,1,This benefit  is available to both mothers and fathers.,0,False
899,899,2,Financial Preparation Associates have access to a range of Homer  Fund-backed resources to support their  financial well-being and decision making.,0,False
900,900,3,"74-75;  Waste Management  & Recycling, pgs.",0,False
901,901,4,"23 2021 ESG Report     The Home Depot 50,000 over a five-year period  ending in 2023 Create enhanced career   opportunities for hours per year through 2023  in training and development to  help our front-line associates  grow their careers Invest more than 1 million front-line associates GOALS We focus on our people by striving  for an environment centered on The  Home Depot’s core value of respect for  all people, where diversity, equity and  inclusion are celebrated and associates  have opportunities to grow.",0,False
902,902,5,"“It’s a night-and-day difference between  the support I get at The Home Depot and  the stories I hear from some of my fellow  guard members,” says Raukshaun, who  has recruited some of those fellow soldiers  to our company.",0,False
903,903,6,We are  intentional in striving for improvement.,0,False
904,904,7,"For this I will always be grateful.” – Salvador Vaca Jr., Store Associate, pictured above with his father We sent associates recovering from  COVID-19 a few tools to support and  comfort them during their recovery.",0,False
905,905,8,"Nonetheless, she finds a way to  make diversity, equity and inclusion a  daily priority.",0,False
906,906,9,Meet a few of these orange- aproned experts.,0,False
907,907,10,Energy Star-labeled  clothes dryers use 20%  less electricity.,0,False
908,908,11,"Program team members assist with specific  interventions that meet the everyday needs  of our workforce — from childcare to  eldercare, marital concerns, bereavement,  emotional stress, legal or financial concerns  and more.",0,False
909,909,12,"in 2020, compared to the year before, according to  the SEIA/Wood Mackenzie U.S.",0,True
910,910,13,The overhaul was a  big driver of our more than 14% drop in  U.S. store electricity use in 2020.,0,True
911,911,14,"I  better understand the power of cross- functional collaboration to get things  done,” he says.",0,False
912,912,0,"In 2021, the lighting retrofit projects contributed to the reduction of our overall energy consumption by more than 11% from 2020.",1,True
913,913,1,"Our first renewable power purchase agreement, the Mesquite Star wind farm in Texas, produced more than 280,000 MWh of energy in 2021, its first full year of operation.",1,True
914,914,2,This production helped reduce our carbon emissions by more than 4% from our 2016 baseline.,1,True
915,915,0,"In our operations throughout Canada, we are working to create a universal  safety standard for our multi-bannered operations.",0,False
916,916,1,We work to develop our associates through   upskilling and leadership training as they become more proficient in their   current roles.,0,False
917,917,2,The senior leaders develop plans to address the risks and   measure the progress of risk management efforts.,0,False
918,918,0,All of our actions to address climate change support our top-level commitment to be a net zero enterprise by 2040.,1,False
919,919,1,Our emissions reduction journey began in earnest in 2019 with our goal—approved by the SBTi—to reduce our retail purchased goods and services emissions by 30% by 2030 from a 2017 baseline.,1,True
920,920,2,"We are also working on sourcing 100% of our electricity from renewable sources by 2030 for our operations, with an interim goal of 60% by 2025.",1,False
921,921,3,Our off-site projects invest in the use of renewables in communities where we operate.,1,False
922,922,4,"In 2020, we signed several renewable power purchase and utility agreements.",1,True
923,923,5,"To date, Target has certified 59 stores to the U.S. Environmental Protection Agency (EPA)’s GreenChill standards and installed around 15,000 hydrofluorocarbon (HFC)-free units in our stores, accounting for approximately 57% of our operations’ refrigerants in stand-alone cases.",1,True
924,924,6,What We Achieved Planet (Environment),1,True
925,925,0,We welcome your feedback on this  report.,0,False
926,926,1,It’s everybody’s responsibility—and  always has been.,0,True
927,927,2,"40–42  Public Policy & Civic Engagement p. 65  9 Industry, Innovation and Infrastructure  • Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation  Inclusive Products, Experiences and Marketing p. 35  Climate and Energy pp.",0,False
928,928,3,We plan on updating  the companywide HRIA in 2022.,0,False
929,929,4,"Planet (Environment)                                       What We Achieved   71 2021 Target Corporate Responsibility Report Introduction People Planet Business Indexes and Glossary  What We Achieved  GRI  SASB  SDG  TCFD  UNGPRF  Glossary  Section Goal Goal Update*  *   All quantitative company data, unless otherwise stated, reflect fiscal year 2020.",0,False
930,930,5,"Because of the  seasonal nature of the retail business, employment levels peak in the holiday season.",0,False
931,931,6,Human Rights Statement Webpage  Labor & Human Rights Policies Webpage  Code of Ethics  Target’s Standards of Vendor Engagement  AA1.1 How has the public commitment been developed?,0,True
932,932,0,"By the end of 2030, we aim to reduce our scope 1 and 2 emissions by 95%.",1,False
933,933,1,"We have reduced our scope 1 emissions, or the direct emissions from owned or controlled sources, and scope 2 emissions, or the indirect emissions from the generation of purchased energy, by 92% from the 2019 baseline.",1,True
934,934,2,Our reduction thus far has been primarily due to our 2021 transition to 100% renewable electricity across our enterprise through the purchase of unbundled energy attribute certificates (EACs) that matched our total electricity consumption for the year of which 92% is compliant with the RE100 market boundary criteria.,1,True
935,935,3,We set a target reduction of 50% in scope 3 carbon emissions by 2030.,1,True
936,936,4,We offset emissions that we are unable to reduce through the purchase of credible carbon offset projects from organizations such as Gold Standard and Verified Carbon Standard (VCS).,1,False
937,937,5,"Our primary strategy for offsetting is avoidance and nature-based solutions, and in the near future we will transition to carbon removal projects.",1,False
938,938,6,This carbon sequestration project prevents emissions that would have otherwise been caused by logging activities.,1,False
939,939,7,"The project area connects a network of protected lands into one contiguous conservation area of over 100,000 hectares, preserving habitat for at-risk native wildlife and acting as a ""living laboratory"" for scientists conducting research.",1,False
940,940,8,"This grid-connected, run-of-river hydroelectricity plant is built on the upper banks of the Musi River near the port city of Bengkulu.",1,True
941,941,9,"It delivers enough energy to meet the demands of over 700,000 Indonesians on average each year.",1,False
942,942,10,The Genneia Wind project is installing 71 state-of-the-art wind turbines across six wind farms in Argentina.,1,False
943,943,11,"The Kariba project protects almost 785,000 hectares of forests near the Zimbabwe-Zambia border.",1,False
944,944,12,"It is registered with REDD+, a United Nations–backed program that aims to stop the destruction of forests.",1,True
945,945,0,"We are proud of the diverse and dynamic culture that  we have, and we strive continually to provide a place where  everyone can do their best work.",0,False
946,946,1,"4 BOOKING HOLDINGS / 2021 SUSTAINABILITY REPORT A Note from Our CEO The types of investments outlined come with   a double dividend: they cut both emissions and  operating costs, providing the sector with the  opportunity to take action now and become more  ambitious over time.",0,True
947,947,2,BOOKING HOLDINGS / 2021 SUSTAINABILITY REPORT 03  Sustainable Travel 22,0,False
948,948,3,"In addition, emissions from  data centers were previously reported as scope 2 and have been corrected to  be a scope 3 category.",0,True
949,949,4,BOOKING HOLDINGS / 2021 SUSTAINABILITY REPORT 02  How We Create Shared Value 11,0,False
950,950,5,"As an employer, we help all of our people grow as  professionals and purposefully offer opportunities to   engage with their communities.",0,False
951,951,6,BOOKING HOLDINGS / 2021 SUSTAINABILITY REPORT 04  Sustainable Operations 25,0,False
952,952,7,"In addition to global policies —   such as Insider Trading, Anti-Bribery and Corruption, and Political  Contributions — there are additional brand-specific policies based on  operational model and location.",0,False
953,953,8,We do so by staying  committed to our values and  providing excellent services   to our customers.,0,False
954,954,9,Our Compliance and Ethics Our values guide our actions at every level.,0,False
955,955,10,"We are evolving to meet expectations such as from the EU’s Green Deal and its directives, including the  EU Taxonomy and Corporate Sustainability Reporting Directive (CSRD).",0,False
956,956,11,"As part of our ongoing  inclusivity efforts, we continue to explore options that might allow the collection of  data voluntarily on a global scale.",0,False
957,957,12,"Our employees participated through  community engagement programs like   Do Good from OpenTable and KAYAK,  Agoda's Volunteering and Giving Program,  Priceline’s PricelineLift, and Booking.com’s  Booking Cares, which included initiatives  such as beach cleanups in the Pacific,   flood recovery support in Europe and the  global Wheelmap Challenge.",0,True
958,958,0,"In 2021, the global fleet of Tesla vehicles, energy storage and solar panels enabled our customers to avoid emitting 8.4 million metric tons of CO2e The 6.8 million metric tons of vehicle CO2e savings estimate is based on the net CO2e savings during the use-phase of a Tesla vehicle compared to an ICE vehicle with a real-world fuel economy of ~24 mpg (of which 0.9 million metric tons was avoided through annual renewables matching for the global Supercharger network and home charging in California).",1,True
959,959,1,"The 1.6 million metric tons of solar + storage CO2e savings estimate is based on CO2e avoided through generation of zero-emission electricity from Tesla solar panels, including energy stored and later dispatched from our energy storage products.",1,True
960,960,2,"Geographic distribution of our deliveries (both vehicle and solar), grid mix at the country, state and province level and upstream emissions are reflected in these figures.",1,True
961,961,0,"Since this process involves large ovens, today’s cell  production consumes a lot of energy.",0,False
962,962,1,"We are not just trying to build the  best electric cars, we are striving to build the best cars, period.",0,False
963,963,2,The superior range of our vehicles and a robust global  Supercharger Network makes this possible.,0,False
964,964,0,"In 2019, Amazon co-founded The Climate Pledge— a commitment to achieve net-zero carbon emissions across our business by 2040 and to invite others to sign on to this new level of ambition.",1,True
965,965,1,"Deploying 100,000 custom electric delivery vehicles by 2030",1,False
966,966,2,"Our renewable energy investments made Amazon the world’s largest corporate buyer of renewable energy in 2020, and we achieved 65% renewable energy across our operations, up from 42% in 2019.",1,True
967,967,3,"While Amazon’s business grew significantly in 2020 and our absolute carbon emissions increased 19% during the same period, our overall carbon intensity decreased 16%, from 122.8 grams of CO2e per dollar of GMS in 2019 to 102.7 grams of CO2e per dollar of GMS in 2020.",1,True
968,968,4,This carbon intensity value is in line with the targets we are developing,1,False
969,969,5,Nearly half of our carbon intensity improvement is a result of our investments in renewable energy and operational efficiency enhancements.,1,False
970,970,6,A third of this improvement reflects a shift in customer and employee behavior due to the COVID-19 pandemic.,1,False
971,971,7,"Nature-based solutions are conservation, restoration, and improved land management activities that increase carbon storage in areas such as forests, wetlands, peatlands, and grasslands.",1,False
972,972,8,"Amazon uses nature-based solutions to mitigate carbon emissions outside of our value chain, supplementing the carbon-reduction efforts we are driving across our business operations.",1,False
973,973,9,"As of June 2021, Amazon has 232 solar and wind projects across the globe.",1,False
974,974,10,"These projects have a combined capacity to generate 10,000 megawatts (MW) and deliver 27 million megawatt hours (MWh) of energy annually.",1,False
975,975,11,These projects helped power the 24 million MWh of electricity consumed by Amazon in 2020 and led to a 4% reduction in our carbon emissions from purchased electricity from 2019 to 2020.,1,True
976,976,12,"As of June 2021, Amazon’s largest renewable energy investment is a wind project in the Netherlands.",1,False
977,977,13,"Scheduled for operation by 2024, this offshore wind farm will have an overall capacity of 759 MW.",1,True
978,978,14,Amazon is purchasing more than half of that capacity—a total of 380 MW—to power our operations in Europe.,1,False
979,979,15,Our first renewable energy project in Singapore is a 62-MW system of ground-mounted solar panels.,1,False
980,980,16,This system allows for the solar panels to be optimally positioned to capture sun exposure as weather conditions change.,1,True
981,981,17,"Upon its completion in 2022, the project is expected to generate 80,000 MWh of clean energy annually, enough to power more than 10,000 homes in Singapore.",1,True
982,982,18,"A solar farm in Pittsylvania County, Virginia, will power Amazon’s new headquarters in Arlington and other Amazon operations in the region, including Whole Foods Market stores and Amazon fulfillment centers.",1,False
983,983,19,Amazon is sharing the project with Arlington County through a public- private partnership.,1,False
984,984,20,"Amazon has contracted 82 MW of the new 120- MW solar farm and Arlington County will take the remainder of the energy generated from this project, which is planned for completion by the first quarter of 2022.",1,True
985,985,21,"In 2019, we installed the largest rooftop solar array in the state of Colorado at an Amazon fulfillment center in Thornton.",1,True
986,986,22,"The solar array comprises more than 17,000 panels spanning 19 acres, approximately the size of 14 football fields.",1,False
987,987,23,"The 6-MW system generates enough energy to provide up to 45% of the 855,000-square-foot facility’s annual energy needs.",1,False
988,988,24,Our first operational off-site project in Europe is the Alcalá de Guadaíra solar park in Spain.,1,False
989,989,25,"This solar project provides 149 MW of renewable energy for Amazon logistics facilities and AWS data centers in Spain, equivalent to the energy needed to supply more than 30,000 Spanish homes.",1,False
990,990,26,"In 2020, we unveiled Amazon’s largest solar rooftop installation in Europe at a fulfillment center in the UK.",1,True
991,991,27,"The facility is outfitted with more than 11,500 solar panels, which generate enough electricity to power the equivalent of 700 homes in the UK for one year.",1,True
992,992,0,"AWS is focused on efficiency and continuous innovation  across our global infrastructure, as we continue on our  path to powering our operations with 100% renewable  energy by 2025.",0,True
993,993,1,"Through  this investment, Amazon aims to increase product and  packaging recycling, ensuring that material gets back into  the manufacturing supply chain.",0,False
994,994,2,INTRODUCTION      PROGRESS      ENVIRONMENT      PEOPLE      GOVERNANCE      APPENDICES 14 Amazon Sustainability Report | 2020,0,False
995,995,3,"We operate more than 300 e-cargo bikes to  make deliveries from Whole Foods Market locations to  customers in Manhattan and Williamsburg, New York.",0,False
996,996,4,We hope being clear about our positions is helpful.,0,False
997,997,5,"Discussion of the integration of environmental  considerations into strategic planning for data   center needs CG-EC-130a.3 AWS carefully chooses our data center locations to mitigate environmental risk, such as flooding,  extreme weather, and seismic activity.",0,False
998,998,6,We are expanding our use of paper padded  mailers across North America to replace the use of mixed  paper and plastic mailers by the end of 2022.,0,False
999,999,7,"Aside from COVID-19 specific work, Swasti also provides  workers with primary healthcare and programs on gender  equity, financial inclusion, and strengthening workers  committees at sites to promote better communication  channels between management and workers.",0,False
1000,1000,8,Amazon made additional donations in support of  affordable housing in 2020.,0,True
1001,1001,9,This effort will  provide more than 180 million meals over the next 10 years to  families in need across the U.S. and Canada.,0,False
1002,1002,10,Acute Physical A warming climate could increase thermal stress and outdoor associate exposure to criteria air pollutants.,0,False
1003,1003,11,"We  serve diverse customers, operate in diverse communities,  and rely on a diverse workforce.",0,False
1004,1004,12,We are also empowering women to lead in the  technology industry.,0,False
1005,1005,13,"Recycled Fabrics We will increase the use of recycled fabrics in Amazon- owned Private Brands apparel products, including moving  from conventional to recycled polyester, and launching  products made from innovative recycled fibers.",0,False
1006,1006,14,We also developed a Pop-Up Vaccine  Clinic Playbook to help other companies and organizations  execute similar vaccination clinics.,0,True
1007,1007,15,"Everything about how we work, learn, travel,  and live was examined, revalued, and, to some extent,  upended in 2020.",0,True
1008,1008,16,This  capability is critical to guiding action and ensuring that lives  and property are protected.,0,False
1009,1009,17,Several of  these conferences focused specifically on diversity issues.,0,True
1010,1010,18,  Metric Code Disclosure Data Security Description of approach to identifying   and addressing data security risks CG-EC-230a.1 We design our systems with customer security and privacy in mind.,0,False
1011,1011,19,"With this  donation, The Housing Fund will make financial grants  available to help ensure that families can keep their  homes and maintain critical, long-term financial stability.",0,False
1012,1012,20,Social Responsibility teams review the  performance and impact of our own programs and inspect  activity in our global supply chains.,0,False
1013,1013,21,"Our Supply  Chain Standards apply to every product sold in our stores  and we expect selling partners to do their own due diligence,  ensuring every product is produced in safe, healthy, and  inclusive work environments.",0,False
1014,1014,22,"Climate-Related Opportunities:  Description Classification Packaging (p. 45-46)  Amazon customers want right-sized, recyclable packaging that minimizes waste and ensures damage-free delivery.",0,True
1015,1015,23,"In 2021, we will enroll additional  Amazon suppliers with Amader Kotha and launch training  for workers on how to make use of this resource.",0,False
1016,1016,24,"Right Now Climate Fund In 2019, Amazon created the Right Now Climate Fund,  a $100 million fund to restore and conserve forests,  wetlands, and grasslands around the world.",0,True
1017,1017,25,"As a part of our due diligence  efforts to identify, prevent, and mitigate adverse impacts,  we leverage internal and external data and guidance from  external stakeholders, including industry experts, civil  society groups, and non-governmental organizations.",0,False
1018,1018,26,  Section Indicator/Question    References and Links Remediation • Code of Business Conduct and Ethics (IX.,0,True
1019,1019,27,"In our U.S. West (Oregon)  Region, we reuse 96% of cooling water generated from  our data centers.",0,False
1020,1020,0,"In FY21, NIKE made strides toward our target to reach 100% renewable electricity in NIKE owned or operated facilities.",1,True
1021,1021,1,"In September 2020, NIKE’s groundbreaking virtual power purchase agreement (vPPA) in Spain went live, covering our owned or operated electricity footprint in Europe.",1,True
1022,1022,2,"Iberdrola, S.A.’s Cavar wind project provides NIKE’s European operations with 110,000 MWh per year of renewable electricity.",1,False
1023,1023,3,"This project, along with PPAs delivering power across the U.S. and Canada and various onsite solar projects globally, brings NIKE to 78% of our 100% renewable energy target in owned or operated facilities.",1,False
1024,1024,4,At our Tepana distribution went live.,1,True
1025,1025,5,"The solar array is center in Mexico, a rooftop solar array estimated to produce 1,000 MWh annually, covering ~50% of the facility’s electricity needs and representing more than 10% of NIKE’s load in Mexico.",1,False
1026,1026,6,"In Belgium, at our Converse European Logistics Campus, a rooftop solar array also went live and is estimated to produce 3,000 MWh annually, covering a significant portion of the facility’s electricity needs.",1,True
1027,1027,7,"In FY21, we saw a 42% reduction in Scope 1 And a 48% reduction in emissions from emissions from FY20.",1,True
1028,1028,8,transportation vehicles due to reduction in services at our WHQ campus.,1,False
1029,1029,9,"In FY21, NIKE launched onsite solar programs in Vietnam and Indonesia, and suppliers added significant onsite solar PV capacity, with 25 facilities signing contracts for 32 MW of solar energy.",1,True
1030,1030,10,"In total, our investments in these pilots secured alternative about 4% of our total inbound volume, resulting in the reduction fuels for of approximately 11,000 metric tons of carbon emissions.",1,True
1031,1031,11,0.5M metric tons of GHG emissions reduced through increasing our use of environmentally preferred materials to 50% of all key materials39,1,False
1032,1032,0,Employee Population Corporate: 35.3%  Change since FY20  % Women % US Racial   and Ethnic Minority 2025 Targets Corporate   Employees 50.4%   0.2 p.p.,0,False
1033,1033,1,"We identified   a composting vendor and supported its efforts to enter the region, and  brought together six vendors to create and implement the program.",0,True
1034,1034,2,"For Cohort 3, the program has grown to 14 designers.",0,True
1035,1035,3,Data  inputs for quantification are provided by the project implementation  partners and estimated volumetric benefits are discussed and confirmed  with project partners and third-party engineering firms.,0,True
1036,1036,4,"Timeline represents point in time, not full year or trailing 12-month view.",0,False
1037,1037,5,"In FY21, COVID-19 impacted all businesses, including ours.",0,True
1038,1038,6,"In FY21, we saw a 42% reduction in Scope 1  emissions from FY20.",0,True
1039,1039,7,"Does not include  upstream electricity emissions, T&D  losses, or other onsite fuels besides  natural gas (propane, diesel, biogas,  hi-sene).",0,False
1040,1040,8,The BLS does not calculate  manufacturing rates for equipment/accessories.,0,False
1041,1041,9,"Uncertainty Volumetric water benefit quantification is subject to inherent  measurement uncertainty as, short of project work that can  accommodate water meters or similar tracking technologies, the  interventions that support water restoration are nearly impossible to  directly measure.",0,False
1042,1042,10,Progress will be gradual until  these programs are in place for future products.,0,False
1043,1043,11,"Additionally, today’s consumers, investors, governments and  nongovernmental organizations (NGOs) expect brands to help be part of  the solution.",0,False
1044,1044,0,"2030 Planet Goals Carbon 50% absolute reduction in scope 1, 2 and 3 greenhouse (GHG) emissions representing all of Starbucks direct operations and value chain.",1,False
1045,1045,1,"With performance-based standards that incorporate design and extend throughout the life of a store, Starbucks Greener Stores in North America have reduced energy consumption by 30% compared with the company’s prior store designs.",1,True
1046,1046,2,"Worldwide, Starbucks purchases enough renewable electricity to power 100% of our company-operated stores in the U.S., Canada and U.K.",1,False
1047,1047,3,"In FY21, renewable energy powered 66% of company-operated facilities globally compared to 72% in FY20,",1,True
1048,1048,0,"We know that every person  working at Starbucks is on their way  to achieving their own personal and  career goals, and we are committed  to supporting our partners and  their aspirations at Starbucks and  beyond.",0,False
1049,1049,1,We recognize that some of these efforts  may be delayed or change because of operational challenges created by the  COVID-19 pandemic.,0,True
1050,1050,2,"In FY21, Starbucks joined the U.S.",0,True
1051,1051,3,FY21 Results: Diversity in Manufacturing Roles Goal: We will achieve 40% BIPOC representation and 30%  representation of women for manufacturing roles in the   U.S. by 2025.,0,False
1052,1052,0,"In this context we announced three new industry-leading environmental goals in October 2020: achieve net-zero emissions by 2025, move to zero waste and plan for water risk.",1,True
1053,1053,1,"We’ll focus first on actual reductions in our emissions by powering our offices with 100% renewable energy, engaging key suppliers to reduce their emissions and equipping our people to make climate-smart travel decisions.",1,False
1054,1054,2,"To address remaining emissions, we’ll invest in proprietary, nature-based carbon removal solutions, such as large-scale tree planting, that will directly remove carbon emissions from the atmosphere.",1,False
1055,1055,3,"In addition, at Accenture in Sweden, we have committed to reduce our CO2 emissions from air travel with 50% per employee by 2023, with fiscal year 2018 as the baseline.",1,True
1056,1056,4,"To reach our net-zero goal by 2025, we will reduce emissions by powering offices with 100% renewable electricity, engaging key suppliers to reduce their emissions and equipping Accenture’s people to make climate-smart travel decisions.",1,False
1057,1057,5,"Because we do not own our office buildings, our plans to increase renewable electricity are not heavily focused on on-site renewable generation.",1,True
1058,1058,6,"Rather, we are engaging market based renewable electricity purchase opportunities.",1,False
1059,1059,7,"In locations where Accenture owns electricity procurement decisions, we can move fast to make changes.",1,False
1060,1060,8,"In locations where energy is purchased on our behalf, we are collaborating with building management and others to improve our renewable electricity mix.",1,False
1061,1061,9,"In Sweden, 99% of our electricity consumption came from renewable sources in fiscal 2021.",1,True
1062,1062,10,"By 2025, Accenture globally aims to reduce our absolute greenhouse gas emissions by 11%, our scope* 1 and 2 greenhouse gas emissions by 65% and scope 1, 2 and 3 emissions per unit of revenue intensity by 40%.",1,False
1063,1063,11,"Our progress against those goals in 2020: • Total emissions—reflecting short-term impacts of the pandemic—decreased by 32% from our baseline, exceeding one aspect of our 2025 target.",1,False
1064,1064,12,• Scope 1 and 2 were reduced by 39%.,1,True
1065,1065,13,Emissions per unit of revenue were reduced by 45%.,1,True
1066,1066,0,“Digitalization and connectivity play a central  role in tackling many of today’s environmental  challenges and can speed up the transformation  from a linear to a circular economy.,0,False
1067,1067,1,"•  To view the high priority SDGs mapped to Accenture’s ESG material issues, please see page 65, Global report “United  Nations Global Compact: Communication on Progress 2020”.",0,False
1068,1068,2,"Everyone must act together to reach the  SDGs, however, the world, and especially the business community,  is not progressing towards the goals at the pace and scale that  is needed.",0,False
1069,1069,3,SDG Ambition’s purpose is to challenge and  support thousands of companies in more than 65 countries  to accelerate their level of sustainable ambition to meet both  the society’s and the planet’s needs by fully incorporating  the SDGs into business strategy and operations.,0,False
1070,1070,4,Pillar 3   Integrating sustainability by  design in our business strategy Overview Path to Net-Zero Supply Chain Social Impact People Ethics & Governance  A Look Ahead,0,False
1071,1071,5,"Statutory Sustainability Report 2021  |  Accenture AB 2 Statutory Sustainability Report 2021  |  Accenture AB 2 Contents Overview A letter to our stakeholders Goals & Progress at a glance Our commitment to the Sustainable Development Goals Highest priority SDGs for Accenture in Sweden’s operations Accenture’s Environmental, Social and Governance materiality matrix Case: SDG ambition accelerator program Supply Chain:  Securing responsible procurement Our ethical procurement strategy Human rights commitment Social Impact:  Creating social impact Sparking innovation for society with our people and ecosystem Societal response to COVID-19 Accenture Development Partnerships Case: Sara Kulturhus People:  Focusing on our people Caring for our people Investing in our people Accelerating equality for all Case: Open Door Session A look ahead Path to net-zero:  Working towards a path to net-zero Accelerating our 1.5°C climate ambition in Sweden Pillar 1: Accelerating the reduction of our own emissions Pillar 2: Reducing our value chain emissions Pillar 3: Integrating sustainability by design in our business strategy   Case: H&M Foundation Billion Dollar Collection Pillar 4: Influencing climate action in our society and with our people Case: Telia—The Shift Ethics and   Governance:  Living our core values Integrity is always top of mind   Case: Spring Talkers Digital responsibility",0,False
1072,1072,6,The new policy drives  compliance with applicable laws and regulations and fosters adoption of health and safety  management standards across Accenture.,0,False
1073,1073,7,In Nigel  Waywell’s episode he gives a personal reflection on his 25  year-long Accenture journey and what he has come to learn  over the years.,0,True
1074,1074,8,Concerns may also be reported anonymously  to the Accenture Business Ethics Helpline 24/7.,0,True
1075,1075,9,"12.5 By 2030, substantially reduce waste generation through  prevention, reduction, recycling and reuse     12.6 Encourage companies, especially large and transnational  companies, to adopt sustainable practices and to integrate  sustainability information into their reporting cycle.",0,False
1076,1076,10,FAQ.pdf (ghgprotocol.org) A Look Ahead,0,False
1077,1077,11,"However, the  importance of Accenture’s role for the delivery  of SDG Ambition cannot be stressed enough.",0,True
1078,1078,12,"At the same  time, we were investing in our people by giving them  the chance to contribute with meaningful work.",0,True
1079,1079,13,•  It also means protecting the privacy and  security of personal data and using personal  data responsibly.,0,False
1080,1080,0,"Purchasing several additional GHG abatement units in 2021 that are expected to result in a 14% reduction in greenhouse gas emissions at our Fort Collins manufacturing facility Upgrading one chiller to increase efficiency and provide greater capability, with anticipated savings of 167,000 kWh of electricity per year",1,False
1081,1081,1,Electricity usage at our facilities accounts for approximately 71% of our total energy consumption and approximately 56% of our overall Scope 1 and 2 (location-based) GHG emissions.,1,False
1082,1082,2,"Our second largest source of GHG emissions are PFCs and process gases, which are used in processing equipment at our manufacturing facilities, and account for approximately 34% of our overall Scope 1 and 2 (location-based) GHG emissions.",1,False
1083,1083,3,"For U.S. facilities, we reduced total energy consumption by 7.3% and total Scope 1 and Scope 2 (location-based) emissions by 3.6% in 2021 compared to 2020.",1,True
1084,1084,4,"Our Hyderabad, India office installed a variable frequency drive (VFD) control panel for one of their buildings in July 2021.",1,True
1085,1085,5,"VFDs are used to control the speed of alternating current (AC) motors by varying the frequency supplied to the motor, therefore limiting the amount of electricity usage in the building.",1,True
1086,1086,6,"This project is estimated to save up to 120,000 kWh of electricity or reduce emissions by 90 tCO2e annually.",1,True
